Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Province,Island,Special Status,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
10/01/2021,Sulawesi Utara,20,0,35,-15,34198,1028,32352,818,Sulawesi Utara,Sulawesi,,4,171,332,1507,13892,2641884,190.17,7.57,12944.55,0,389.12,0.0301,0.946,0.74,0
10/01/2021,Sumatera Barat,66,3,92,-29,89342,2123,86336,883,Sumatera Barat,Sumatera,,7,179,230,928,42013,5519245,131.37,11.96,16187.36,0.54,384.65,0.0238,0.9664,1.32,3
10/01/2021,Sumatera Selatan,11,2,14,-5,59626,3048,56198,380,Sumatera Selatan,Sumatera,,4,241,387,2853,91592,8217551,89.72,1.34,7255.93,0.24,370.91,0.0511,0.9425,0.37,0.5
10/01/2021,Sumatera Utara,86,1,214,-129,104796,2839,100308,1649,Sumatera Utara,Sumatera,,8,450,693,5417,72981,14874889,203.82,5.78,7045.16,0.07,190.86,0.0271,0.9572,1.15,1
10/02/2021,Aceh,20,10,121,-111,37812,1947,34267,1598,Aceh,Sumatera,Daerah Khusus,5,289,,6497,57956,5247257,90.54,3.81,7206.05,1.91,371.05,0.0515,0.9062,0.34,1
10/02/2021,Bali,87,7,135,-55,112766,3956,107727,1083,Bali,Nusa Tenggara,,1,57,80,636,5780,4216171,729.43,20.63,26746.07,1.66,938.29,0.0351,0.9553,0.9,1.17
10/02/2021,Banten,49,2,57,-10,131587,2675,128101,811,Banten,Jawa,,4,155,313,1238,9663,10722374,1109.64,4.57,12272.19,0.19,249.48,0.0203,0.9735,0.69,1
10/02/2021,Bengkulu,4,0,1,3,23031,466,22475,90,Bengkulu,Sumatera,,1,129,172,1341,19919,1999539,100.38,2,11518.15,0,233.05,0.0202,0.9759,0.67,1
10/02/2021,DKI Jakarta,155,5,163,-13,858071,13549,842802,1720,DKI Jakarta,Jawa,Daerah Khusus Ibu Kota,5,44,267,,664,10846145,16334.31,14.29,79112.99,0.46,1249.2,0.0158,0.9822,1.03,1
10/02/2021,Daerah Istimewa Yogyakarta,54,4,117,-67,154947,5197,148377,1373,Daerah Istimewa Yogyakarta,Jawa,Daerah Istimewa,1,78,46,392,3133,3631015,1158.9,14.87,42673.19,1.1,1431.28,0.0335,0.9576,0.84,2
10/02/2021,Gorontalo,1,0,2,-1,11738,458,11186,94,Gorontalo,Sulawesi,,1,77,72,657,11257,1180651,104.88,0.85,9941.97,0,387.92,0.039,0.953,1,1
10/02/2021,Indonesia,1414,89,2380,-1055,4218142,142115,4042215,33812,,,,98,7230,8488,74953,1916907,265185520,138.34,5.33,15906.38,0.34,535.91,0.0337,0.9583,0.87,1.02
10/02/2021,Jambi,15,1,39,-25,29601,774,28414,413,Jambi,Sumatera,,2,141,163,1399,50058,3493357,69.79,4.29,8473.51,0.29,221.56,0.0261,0.9599,0.38,
10/02/2021,Jawa Barat,154,2,176,-24,703039,14626,685556,2857,Jawa Barat,Jawa,,9,627,645,5312,35378,45161325,1276.55,3.41,15567.28,0.04,323.86,0.0208,0.9751,1.34,2
10/02/2021,Jawa Tengah,105,8,119,-22,482221,29915,448768,3538,Jawa Tengah,Jawa,,6,576,753,7809,32801,36364072,1108.64,2.89,13260.92,0.22,822.65,0.062,0.9306,0.98,0.53
10/02/2021,Jawa Timur,129,12,244,-127,395708,29438,364748,1522,Jawa Timur,Jawa,,9,666,777,7724,47803,40479023,846.78,3.19,9775.63,0.3,727.24,0.0744,0.9218,1.04,1.09
10/02/2021,Kalimantan Barat,46,0,57,-11,40087,1045,38821,221,Kalimantan Barat,Kalimantan,,2,174,99,2031,147307,5422814,36.81,8.48,7392.29,0,192.7,0.0261,0.9684,0.57,1
10/02/2021,Kalimantan Selatan,23,2,40,-19,69462,2363,66685,414,Kalimantan Selatan,Kalimantan,,2,153,144,1864,38744,4023049,103.84,5.72,17266.01,0.5,587.37,0.034,0.96,1.53,1
10/02/2021,Kalimantan Tengah,20,2,47,-29,45199,1399,42403,1397,Kalimantan Tengah,Kalimantan,,1,136,139,1432,153565,2570289,16.74,7.78,17585.18,0.78,544.3,0.031,0.9381,1.25,0.67
10/02/2021,Kalimantan Timur,68,1,112,-45,156943,5379,150531,1033,Kalimantan Timur,Kalimantan,,3,103,197,841,129067,3552191,27.52,19.14,44182.03,0.28,1514.28,0.0343,0.9591,1.06,0.33
10/02/2021,Kalimantan Utara,31,0,10,21,35086,774,31237,3075,Kalimantan Utara,Kalimantan,,1,53,35,447,75468,648407,8.59,47.81,54111.08,0,1193.69,0.0221,0.8903,0.65,0
10/02/2021,Kepulauan Bangka Belitung,41,1,68,-28,51302,1398,49069,835,Kepulauan Bangka Belitung,Sumatera,,1,47,82,309,16424,1379767,84.01,29.72,37181.64,0.72,1013.21,0.0273,0.9565,0.79,
10/02/2021,Kepulauan Riau,5,0,49,-44,53655,1739,51546,370,Kepulauan Riau,Sumatera,,2,75,142,275,8202,1929400,235.24,2.59,27809.16,0,901.32,0.0324,0.9607,0.25,0
10/02/2021,Lampung,33,1,22,10,49129,3799,44091,1239,Lampung,Sumatera,,2,228,205,2435,34624,9095591,262.7,3.63,5401.41,0.11,417.67,0.0773,0.8975,0.83,0.33
10/02/2021,Maluku,5,0,2,3,14532,258,14119,155,Maluku,Maluku,,2,118,35,1198,46914,1847097,39.37,2.71,7867.48,0,139.68,0.0178,0.9716,1.67,1
10/02/2021,Maluku Utara,27,0,4,23,11990,302,11575,113,Maluku Utara,Maluku,,2,116,118,1063,31983,1307803,40.89,20.65,9168.05,0,230.92,0.0252,0.9654,3.86,1
10/02/2021,Nusa Tenggara Barat,22,0,25,-3,27469,800,26380,289,Nusa Tenggara Barat,Nusa Tenggara,,2,117,145,995,18572,5270247,283.77,4.17,5212.09,0,151.8,0.0291,0.9604,0.85,0
10/02/2021,Nusa Tenggara Timur,32,1,71,-40,62809,1302,60911,596,Nusa Tenggara Timur,Nusa Tenggara,,1,309,327,3026,48718,5411321,111.07,5.91,11606.96,0.18,240.61,0.0207,0.9698,0.52,0.2
10/02/2021,Papua,15,0,49,-34,33782,553,31492,1737,Papua,Papua,Daerah Khusus,1,560,110,5411,319036,4340348,13.6,3.46,7783.25,0,127.41,0.0164,0.9322,0.63,1
10/02/2021,Papua Barat,5,0,14,-9,22911,352,22480,79,Papua Barat,Papua,Daerah Khusus,1,218,95,1742,102955,1140701,11.08,4.38,20085.02,0,308.58,0.0154,0.9812,0.71,1
10/02/2021,Riau,33,3,82,-52,127813,4061,122831,921,Riau,Sumatera,,2,169,268,1591,87024,6074100,69.8,5.43,21042.29,0.49,668.58,0.0318,0.961,0.66,3
10/02/2021,Sulawesi Barat,6,0,13,-7,12172,338,11603,231,Sulawesi Barat,Sulawesi,,,69,73,575,16787,1559984,92.93,3.85,7802.64,0,216.67,0.0278,0.9533,0.86,0
10/02/2021,Sulawesi Selatan,56,3,108,-55,108684,2206,104665,1813,Sulawesi Selatan,Sulawesi,,3,311,792,2255,46717,9426885,201.78,5.94,11529.15,0.32,234.01,0.0203,0.963,1.24,
10/02/2021,Sulawesi Tengah,33,1,96,-64,46413,1564,44089,760,Sulawesi Tengah,Sulawesi,,1,175,175,1842,61841,2955567,47.79,11.17,15703.59,0.34,529.17,0.0337,0.9499,0.85,0.5
10/02/2021,Sulawesi Tenggara,1,0,2,-1,20034,523,19237,274,Sulawesi Tenggara,Sulawesi,,2,219,377,1911,38068,2635461,69.23,0.38,7601.71,0,198.45,0.0261,0.9602,0.33,1
10/02/2021,Sulawesi Utara,25,2,46,-23,34223,1030,32398,795,Sulawesi Utara,Sulawesi,,4,171,332,1507,13892,2641884,190.17,9.46,12954.01,0.76,389.87,0.0301,0.9467,1.25,
10/02/2021,Sumatera Barat,33,3,83,-53,89375,2126,86419,830,Sumatera Barat,Sumatera,,7,179,230,928,42013,5519245,131.37,5.98,16193.34,0.54,385.2,0.0238,0.9669,0.5,1
10/02/2021,Sumatera Selatan,11,2,18,-9,59637,3050,56216,371,Sumatera Selatan,Sumatera,,4,241,387,2853,91592,8217551,89.72,1.34,7257.27,0.24,371.16,0.0511,0.9426,1,1
10/02/2021,Sumatera Utara,68,5,191,-128,104864,2844,100499,1521,Sumatera Utara,Sumatera,,8,450,693,5417,72981,14874889,203.82,4.57,7049.73,0.34,191.19,0.0271,0.9584,0.79,5
10/03/2021,Aceh,33,10,103,-80,37845,1957,34370,1518,Aceh,Sumatera,Daerah Khusus,5,289,,6497,57956,5247257,90.54,6.29,7212.34,1.91,372.96,0.0517,0.9082,1.65,1
10/03/2021,Bali,70,3,125,-58,112836,3959,107852,1025,Bali,Nusa Tenggara,,1,57,80,636,5780,4216171,729.43,16.6,26762.67,0.71,939,0.0351,0.9558,0.8,0.43
10/03/2021,Banten,50,0,22,28,131637,2675,128123,839,Banten,Jawa,,4,155,313,1238,9663,10722374,1109.64,4.66,12276.85,0,249.48,0.0203,0.9733,1.02,0
10/03/2021,Bengkulu,4,0,2,2,23035,466,22477,92,Bengkulu,Sumatera,,1,129,172,1341,19919,1999539,100.38,2,11520.16,0,233.05,0.0202,0.9758,1,1
10/03/2021,DKI Jakarta,127,4,89,34,858198,13553,842891,1754,DKI Jakarta,Jawa,Daerah Khusus Ibu Kota,5,44,267,,664,10846145,16334.31,11.71,79124.7,0.37,1249.57,0.0158,0.9822,0.82,0.8
10/03/2021,Daerah Istimewa Yogyakarta,56,4,108,-56,155003,5201,148485,1317,Daerah Istimewa Yogyakarta,Jawa,Daerah Istimewa,1,78,46,392,3133,3631015,1158.9,15.42,42688.61,1.1,1432.38,0.0336,0.9579,1.04,1
10/03/2021,Gorontalo,1,0,8,-7,11739,458,11194,87,Gorontalo,Sulawesi,,1,77,72,657,11257,1180651,104.88,0.85,9942.82,0,387.92,0.039,0.9536,1,1
10/03/2021,Indonesia,1142,58,2020,-936,4219284,142173,4044235,32876,,,,98,7230,8488,74953,1916907,265185520,138.34,4.31,15910.69,0.22,536.13,0.0337,0.9585,0.81,0.65
10/03/2021,Jambi,15,0,9,6,29616,774,28423,419,Jambi,Sumatera,,2,141,163,1399,50058,3493357,69.79,4.29,8477.81,0,221.56,0.0261,0.9597,1,0
10/03/2021,Jawa Barat,98,3,229,-134,703137,14629,685785,2723,Jawa Barat,Jawa,,9,627,645,5312,35378,45161325,1276.55,2.17,15569.45,0.07,323.93,0.0208,0.9753,0.64,1.5
10/03/2021,Jawa Tengah,46,5,204,-163,482267,29920,448972,3375,Jawa Tengah,Jawa,,6,576,753,7809,32801,36364072,1108.64,1.26,13262.18,0.14,822.79,0.062,0.931,0.44,0.63
10/03/2021,Jawa Timur,115,10,190,-85,395823,29448,364938,1437,Jawa Timur,Jawa,,9,666,777,7724,47803,40479023,846.78,2.84,9778.47,0.25,727.49,0.0744,0.922,0.89,0.83
10/03/2021,Kalimantan Barat,50,0,52,-2,40137,1045,38873,219,Kalimantan Barat,Kalimantan,,2,174,99,2031,147307,5422814,36.81,9.22,7401.51,0,192.7,0.026,0.9685,1.09,1
10/03/2021,Kalimantan Selatan,15,1,59,-45,69477,2364,66744,369,Kalimantan Selatan,Kalimantan,,2,153,144,1864,38744,4023049,103.84,3.73,17269.74,0.25,587.61,0.034,0.9607,0.65,0.5
10/03/2021,Kalimantan Tengah,24,1,22,1,45223,1400,42425,1398,Kalimantan Tengah,Kalimantan,,1,136,139,1432,153565,2570289,16.74,9.34,17594.52,0.39,544.69,0.031,0.9381,1.2,0.5
10/03/2021,Kalimantan Timur,49,2,127,-80,156992,5381,150658,953,Kalimantan Timur,Kalimantan,,3,103,197,841,129067,3552191,27.52,13.79,44195.82,0.56,1514.84,0.0343,0.9597,0.72,2
10/03/2021,Kalimantan Utara,40,0,14,26,35126,774,31251,3101,Kalimantan Utara,Kalimantan,,1,53,35,447,75468,648407,8.59,61.69,54172.76,0,1193.69,0.022,0.8897,1.29,1
10/03/2021,Kepulauan Bangka Belitung,33,2,71,-40,51335,1400,49140,795,Kepulauan Bangka Belitung,Sumatera,,1,47,82,309,16424,1379767,84.01,23.92,37205.56,1.45,1014.66,0.0273,0.9572,0.8,2
10/03/2021,Kepulauan Riau,12,0,10,2,53667,1739,51556,372,Kepulauan Riau,Sumatera,,2,75,142,275,8202,1929400,235.24,6.22,27815.38,0,901.32,0.0324,0.9607,2.4,1
10/03/2021,Lampung,25,2,8,15,49154,3801,44099,1254,Lampung,Sumatera,,2,228,205,2435,34624,9095591,262.7,2.75,5404.16,0.22,417.89,0.0773,0.8972,0.76,2
10/03/2021,Maluku,2,0,2,0,14534,258,14121,155,Maluku,Maluku,,2,118,35,1198,46914,1847097,39.37,1.08,7868.56,0,139.68,0.0178,0.9716,0.4,1
10/03/2021,Maluku Utara,3,0,0,3,11993,302,11575,116,Maluku Utara,Maluku,,2,116,118,1063,31983,1307803,40.89,2.29,9170.34,0,230.92,0.0252,0.9651,0.11,1
10/03/2021,Nusa Tenggara Barat,8,0,24,-16,27477,800,26404,273,Nusa Tenggara Barat,Nusa Tenggara,,2,117,145,995,18572,5270247,283.77,1.52,5213.61,0,151.8,0.0291,0.9609,0.36,1
10/03/2021,Nusa Tenggara Timur,37,1,49,-13,62846,1303,60960,583,Nusa Tenggara Timur,Nusa Tenggara,,1,309,327,3026,48718,5411321,111.07,6.84,11613.8,0.18,240.79,0.0207,0.97,1.16,1
10/03/2021,Papua,22,0,0,22,33804,553,31492,1759,Papua,Papua,Daerah Khusus,1,560,110,5411,319036,4340348,13.6,5.07,7788.32,0,127.41,0.0164,0.9316,1.47,1
10/03/2021,Papua Barat,12,0,4,8,22923,352,22484,87,Papua Barat,Papua,Daerah Khusus,1,218,95,1742,102955,1140701,11.08,10.52,20095.54,0,308.58,0.0154,0.9808,2.4,1
10/03/2021,Riau,37,3,80,-46,127850,4064,122911,875,Riau,Sumatera,,2,169,268,1591,87024,6074100,69.8,6.09,21048.39,0.49,669.07,0.0318,0.9614,1.12,1
10/03/2021,Sulawesi Barat,8,0,11,-3,12180,338,11614,228,Sulawesi Barat,Sulawesi,,,69,73,575,16787,1559984,92.93,5.13,7807.77,0,216.67,0.0278,0.9535,1.33,1
10/03/2021,Sulawesi Selatan,54,1,136,-83,108738,2207,104801,1730,Sulawesi Selatan,Sulawesi,,3,311,792,2255,46717,9426885,201.78,5.73,11534.88,0.11,234.12,0.0203,0.9638,0.96,0.33
10/03/2021,Sulawesi Tengah,17,0,42,-25,46430,1564,44131,735,Sulawesi Tengah,Sulawesi,,1,175,175,1842,61841,2955567,47.79,5.75,15709.34,0,529.17,0.0337,0.9505,0.52,0
10/03/2021,Sulawesi Tenggara,7,0,0,7,20041,523,19237,281,Sulawesi Tenggara,Sulawesi,,2,219,377,1911,38068,2635461,69.23,2.66,7604.36,0,198.45,0.0261,0.9599,7,1
10/03/2021,Sulawesi Utara,5,0,5,0,34228,1030,32403,795,Sulawesi Utara,Sulawesi,,4,171,332,1507,13892,2641884,190.17,1.89,12955.91,0,389.87,0.0301,0.9467,0.2,0
10/03/2021,Sumatera Barat,17,1,31,-15,89392,2127,86450,815,Sumatera Barat,Sumatera,,7,179,230,928,42013,5519245,131.37,3.08,16196.42,0.18,385.38,0.0238,0.9671,0.52,0.33
10/03/2021,Sumatera Selatan,5,0,35,-30,59642,3050,56251,341,Sumatera Selatan,Sumatera,,4,241,387,2853,91592,8217551,89.72,0.61,7257.88,0,371.16,0.0511,0.9431,0.45,0
10/03/2021,Sumatera Utara,45,3,154,-112,104909,2847,100653,1409,Sumatera Utara,Sumatera,,8,450,693,5417,72981,14874889,203.82,3.03,7052.76,0.2,191.4,0.0271,0.9594,0.66,0.6
10/04/2021,Aceh,23,8,87,-72,37868,1965,34457,1446,Aceh,Sumatera,Daerah Khusus,5,289,,6497,57956,5247257,90.54,4.38,7216.72,1.52,374.48,0.0519,0.9099,0.7,0.8
10/04/2021,Bali,52,7,95,-50,112888,3966,107947,975,Bali,Nusa Tenggara,,1,57,80,636,5780,4216171,729.43,12.33,26775.01,1.66,940.66,0.0351,0.9562,0.74,2.33
10/04/2021,Banten,18,1,32,-15,131655,2676,128155,824,Banten,Jawa,,4,155,313,1238,9663,10722374,1109.64,1.68,12278.53,0.09,249.57,0.0203,0.9734,0.36,
10/04/2021,Bengkulu,5,3,3,-1,23040,469,22480,91,Bengkulu,Sumatera,,1,129,172,1341,19919,1999539,100.38,2.5,11522.66,1.5,234.55,0.0204,0.9757,1.25,
10/04/2021,DKI Jakarta,149,1,169,-21,858347,13554,843060,1733,DKI Jakarta,Jawa,Daerah Khusus Ibu Kota,5,44,267,,664,10846145,16334.31,13.74,79138.44,0.09,1249.66,0.0158,0.9822,1.17,0.25
10/04/2021,Daerah Istimewa Yogyakarta,44,5,109,-70,155047,5206,148594,1247,Daerah Istimewa Yogyakarta,Jawa,Daerah Istimewa,1,78,46,392,3133,3631015,1158.9,12.12,42700.73,1.38,1433.76,0.0336,0.9584,0.79,1.25
10/04/2021,Gorontalo,0,0,9,-9,11739,458,11203,78,Gorontalo,Sulawesi,,1,77,72,657,11257,1180651,104.88,0,9942.82,0,387.92,0.039,0.9543,0,1
10/04/2021,Indonesia,922,88,2656,-1822,4220206,142261,4046891,31054,,,,98,7230,8488,74953,1916907,265185520,138.34,3.48,15914.16,0.33,536.46,0.0337,0.9589,0.81,1.52
10/04/2021,Jambi,5,4,42,-41,29621,778,28465,378,Jambi,Sumatera,,2,141,163,1399,50058,3493357,69.79,1.43,8479.24,1.15,222.71,0.0263,0.961,0.33,
10/04/2021,Jawa Barat,74,7,477,-410,703211,14636,686262,2313,Jawa Barat,Jawa,,9,627,645,5312,35378,45161325,1276.55,1.64,15571.09,0.15,324.08,0.0208,0.9759,0.76,2.33
10/04/2021,Jawa Tengah,86,7,378,-299,482353,29927,449350,3076,Jawa Tengah,Jawa,,6,576,753,7809,32801,36364072,1108.64,2.36,13264.55,0.19,822.98,0.062,0.9316,1.87,1.4
10/04/2021,Jawa Timur,62,8,204,-150,395885,29456,365142,1287,Jawa Timur,Jawa,,9,666,777,7724,47803,40479023,846.78,1.53,9780,0.2,727.69,0.0744,0.9223,0.54,0.8
10/04/2021,Kalimantan Barat,13,0,64,-51,40150,1045,38937,168,Kalimantan Barat,Kalimantan,,2,174,99,2031,147307,5422814,36.81,2.4,7403.91,0,192.7,0.026,0.9698,0.26,1
10/04/2021,Kalimantan Selatan,13,1,32,-20,69490,2365,66776,349,Kalimantan Selatan,Kalimantan,,2,153,144,1864,38744,4023049,103.84,3.23,17272.97,0.25,587.86,0.034,0.9609,0.87,1
10/04/2021,Kalimantan Tengah,18,1,46,-29,45241,1401,42471,1369,Kalimantan Tengah,Kalimantan,,1,136,139,1432,153565,2570289,16.74,7,17601.52,0.39,545.07,0.031,0.9388,0.75,1
10/04/2021,Kalimantan Timur,37,5,106,-74,157029,5386,150764,879,Kalimantan Timur,Kalimantan,,3,103,197,841,129067,3552191,27.52,10.42,44206.24,1.41,1516.25,0.0343,0.9601,0.76,2.5
10/04/2021,Kalimantan Utara,14,0,5,9,35140,774,31256,3110,Kalimantan Utara,Kalimantan,,1,53,35,447,75468,648407,8.59,21.59,54194.36,0,1193.69,0.022,0.8895,0.35,1
10/04/2021,Kepulauan Bangka Belitung,24,4,56,-36,51359,1404,49196,759,Kepulauan Bangka Belitung,Sumatera,,1,47,82,309,16424,1379767,84.01,17.39,37222.95,2.9,1017.56,0.0273,0.9579,0.73,2
10/04/2021,Kepulauan Riau,10,0,43,-33,53677,1739,51599,339,Kepulauan Riau,Sumatera,,2,75,142,275,8202,1929400,235.24,5.18,27820.57,0,901.32,0.0324,0.9613,0.83,1
10/04/2021,Lampung,19,6,44,-31,49173,3807,44143,1223,Lampung,Sumatera,,2,228,205,2435,34624,9095591,262.7,2.09,5406.25,0.66,418.55,0.0774,0.8977,0.76,3
10/04/2021,Maluku,1,0,2,-1,14535,258,14123,154,Maluku,Maluku,,2,118,35,1198,46914,1847097,39.37,0.54,7869.1,0,139.68,0.0178,0.9717,0.5,1
10/04/2021,Maluku Utara,1,0,4,-3,11994,302,11579,113,Maluku Utara,Maluku,,2,116,118,1063,31983,1307803,40.89,0.76,9171.11,0,230.92,0.0252,0.9654,0.33,1
10/04/2021,Nusa Tenggara Barat,11,2,26,-17,27488,802,26430,256,Nusa Tenggara Barat,Nusa Tenggara,,2,117,145,995,18572,5270247,283.77,2.09,5215.69,0.38,152.18,0.0292,0.9615,1.38,
10/04/2021,Nusa Tenggara Timur,35,1,69,-35,62881,1304,61029,548,Nusa Tenggara Timur,Nusa Tenggara,,1,309,327,3026,48718,5411321,111.07,6.47,11620.27,0.18,240.98,0.0207,0.9705,0.95,1
10/04/2021,Papua,35,0,6,29,33839,553,31498,1788,Papua,Papua,Daerah Khusus,1,560,110,5411,319036,4340348,13.6,8.06,7796.38,0,127.41,0.0163,0.9308,1.59,1
10/04/2021,Papua Barat,4,0,7,-3,22927,352,22491,84,Papua Barat,Papua,Daerah Khusus,1,218,95,1742,102955,1140701,11.08,3.51,20099.04,0,308.58,0.0154,0.981,0.33,1
10/04/2021,Riau,28,1,91,-64,127878,4065,123002,811,Riau,Sumatera,,2,169,268,1591,87024,6074100,69.8,4.61,21053,0.16,669.23,0.0318,0.9619,0.76,0.33
10/04/2021,Sulawesi Barat,7,0,24,-17,12187,338,11638,211,Sulawesi Barat,Sulawesi,,,69,73,575,16787,1559984,92.93,4.49,7812.26,0,216.67,0.0277,0.955,0.88,1
10/04/2021,Sulawesi Selatan,28,7,28,-7,108766,2214,104829,1723,Sulawesi Selatan,Sulawesi,,3,311,792,2255,46717,9426885,201.78,2.97,11537.85,0.74,234.86,0.0204,0.9638,0.52,7
10/04/2021,Sulawesi Tengah,45,3,160,-118,46475,1567,44291,617,Sulawesi Tengah,Sulawesi,,1,175,175,1842,61841,2955567,47.79,15.23,15724.56,1.02,530.19,0.0337,0.953,2.65,
10/04/2021,Sulawesi Tenggara,4,0,32,-28,20045,523,19269,253,Sulawesi Tenggara,Sulawesi,,2,219,377,1911,38068,2635461,69.23,1.52,7605.88,0,198.45,0.0261,0.9613,0.57,1
10/04/2021,Sulawesi Utara,10,0,31,-21,34238,1030,32434,774,Sulawesi Utara,Sulawesi,,4,171,332,1507,13892,2641884,190.17,3.79,12959.69,0,389.87,0.0301,0.9473,2,1
10/04/2021,Sumatera Barat,6,0,121,-115,89398,2127,86571,700,Sumatera Barat,Sumatera,,7,179,230,928,42013,5519245,131.37,1.09,16197.51,0,385.38,0.0238,0.9684,0.35,0
10/04/2021,Sumatera Selatan,5,0,24,-19,59647,3050,56275,322,Sumatera Selatan,Sumatera,,4,241,387,2853,91592,8217551,89.72,0.61,7258.49,0,371.16,0.0511,0.9435,1,1
10/04/2021,Sumatera Utara,36,1,124,-89,104945,2848,100777,1320,Sumatera Utara,Sumatera,,8,450,693,5417,72981,14874889,203.82,2.42,7055.18,0.07,191.46,0.0271,0.9603,0.8,0.33
10/05/2021,Aceh,47,7,113,-73,37915,1972,34570,1373,Aceh,Sumatera,Daerah Khusus,5,289,,6497,57956,5247257,90.54,8.96,7225.68,1.33,375.82,0.052,0.9118,2.04,0.88
10/05/2021,Bali,79,4,136,-61,112967,3970,108083,914,Bali,Nusa Tenggara,,1,57,80,636,5780,4216171,729.43,18.74,26793.74,0.95,941.61,0.0351,0.9568,1.52,0.57
10/05/2021,Banten,39,0,122,-83,131694,2676,128277,741,Banten,Jawa,,4,155,313,1238,9663,10722374,1109.64,3.64,12282.17,0,249.57,0.0203,0.9741,2.17,0
10/05/2021,Bengkulu,3,0,4,-1,23043,469,22484,90,Bengkulu,Sumatera,,1,129,172,1341,19919,1999539,100.38,1.5,11524.16,0,234.55,0.0204,0.9757,0.6,0
10/05/2021,DKI Jakarta,72,3,150,-81,858419,13557,843210,1652,DKI Jakarta,Jawa,Daerah Khusus Ibu Kota,5,44,267,,664,10846145,16334.31,6.64,79145.08,0.28,1249.94,0.0158,0.9823,0.48,3
10/05/2021,Daerah Istimewa Yogyakarta,50,2,114,-66,155097,5208,148708,1181,Daerah Istimewa Yogyakarta,Jawa,Daerah Istimewa,1,78,46,392,3133,3631015,1158.9,13.77,42714.5,0.55,1434.31,0.0336,0.9588,1.14,0.4
10/05/2021,Gorontalo,1,0,11,-10,11740,458,11214,68,Gorontalo,Sulawesi,,1,77,72,657,11257,1180651,104.88,0.85,9943.67,0,387.92,0.039,0.9552,,1
10/05/2021,Indonesia,1404,77,2558,-1231,4221610,142338,4049449,29823,,,,98,7230,8488,74953,1916907,265185520,138.34,5.29,15919.46,0.29,536.75,0.0337,0.9592,1.52,0.88
10/05/2021,Jambi,10,1,30,-21,29631,779,28495,357,Jambi,Sumatera,,2,141,163,1399,50058,3493357,69.79,2.86,8482.1,0.29,222.99,0.0263,0.9617,2,0.25
10/05/2021,Jawa Barat,108,3,273,-168,703319,14639,686535,2145,Jawa Barat,Jawa,,9,627,645,5312,35378,45161325,1276.55,2.39,15573.48,0.07,324.15,0.0208,0.9761,1.46,0.43
10/05/2021,Jawa Tengah,91,14,169,-92,482444,29941,449519,2984,Jawa Tengah,Jawa,,6,576,753,7809,32801,36364072,1108.64,2.5,13267.05,0.38,823.37,0.0621,0.9318,1.06,2
10/05/2021,Jawa Timur,139,6,201,-68,396024,29462,365343,1219,Jawa Timur,Jawa,,9,666,777,7724,47803,40479023,846.78,3.43,9783.44,0.15,727.83,0.0744,0.9225,2.24,0.75
10/05/2021,Kalimantan Barat,53,2,42,9,40203,1047,38979,177,Kalimantan Barat,Kalimantan,,2,174,99,2031,147307,5422814,36.81,9.77,7413.68,0.37,193.07,0.026,0.9696,4.08,
10/05/2021,Kalimantan Selatan,35,3,32,0,69525,2368,66808,349,Kalimantan Selatan,Kalimantan,,2,153,144,1864,38744,4023049,103.84,8.7,17281.67,0.75,588.61,0.0341,0.9609,2.69,3
10/05/2021,Kalimantan Tengah,14,5,85,-76,45255,1406,42556,1293,Kalimantan Tengah,Kalimantan,,1,136,139,1432,153565,2570289,16.74,5.45,17606.97,1.95,547.02,0.0311,0.9404,0.78,5
10/05/2021,Kalimantan Timur,73,2,108,-37,157102,5388,150872,842,Kalimantan Timur,Kalimantan,,3,103,197,841,129067,3552191,27.52,20.55,44226.79,0.56,1516.81,0.0343,0.9603,1.97,0.4
10/05/2021,Kalimantan Utara,54,0,23,31,35194,774,31279,3141,Kalimantan Utara,Kalimantan,,1,53,35,447,75468,648407,8.59,83.28,54277.64,0,1193.69,0.022,0.8888,3.86,1
10/05/2021,Kepulauan Bangka Belitung,52,2,197,-147,51411,1406,49393,612,Kepulauan Bangka Belitung,Sumatera,,1,47,82,309,16424,1379767,84.01,37.69,37260.64,1.45,1019.01,0.0273,0.9607,2.17,0.5
10/05/2021,Kepulauan Riau,12,0,1,11,53689,1739,51600,350,Kepulauan Riau,Sumatera,,2,75,142,275,8202,1929400,235.24,6.22,27826.79,0,901.32,0.0324,0.9611,1.2,1
10/05/2021,Lampung,39,0,37,2,49212,3807,44180,1225,Lampung,Sumatera,,2,228,205,2435,34624,9095591,262.7,4.29,5410.53,0,418.55,0.0774,0.8977,2.05,0
10/05/2021,Maluku,1,0,11,-10,14536,258,14134,144,Maluku,Maluku,,2,118,35,1198,46914,1847097,39.37,0.54,7869.65,0,139.68,0.0177,0.9723,1,1
10/05/2021,Maluku Utara,2,0,18,-16,11996,302,11597,97,Maluku Utara,Maluku,,2,116,118,1063,31983,1307803,40.89,1.53,9172.64,0,230.92,0.0252,0.9667,2,1
