,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Increasing,New Cases EMA,New Cases Difference,New Deaths EMA,New Deaths Difference,New Recovered EMA,New Recovered Difference,New Cases Upper,New Cases Lower,New Deaths Upper,New Deaths Lower,New Recovered Upper,New Recovered Lower
490,2021-07-05,Indonesia,29745.0,558.0,14416.0,14771,2313829,61140,1942690,309999,1,23628.261465455696,6116.738534544304,473.6387598957795,84.36124010422049,10898.331375309052,3517.6686246909485,36628.2614654557,10628.261465455696,853.6387598957795,93.63875989577951,20198.33137530905,1598.3313753090515
491,2021-07-06,Indonesia,31189.0,728.0,15863.0,14598,2345018,61868,1958553,324597,1,24851.60917236456,6337.390827635441,490.51100791662367,237.48899208337633,11601.865100247242,4261.134899752758,37851.60917236456,11851.609172364559,870.5110079166236,110.51100791662367,20901.86510024724,2301.8651002472416
492,2021-07-07,Indonesia,34379.0,538.0088063332989,14835.0,18504,2379397,62908,1973388,343101,1,26119.087337891648,8259.912662108352,538.0088063332989,501.99119366670107,12454.092080197794,2380.9079198022064,39119.087337891644,13119.087337891648,918.0088063332989,158.00880633329893,21754.09208019779,3154.0920801977936
493,2021-07-08,Indonesia,38391.0,852.0,21185.0,16354,2417788,63760,1994573,359455,1,27771.06987031332,10619.93012968668,638.4070450666392,213.59295493336083,12930.273664158236,8254.726335841764,40771.069870313324,14771.06987031332,1018.4070450666392,258.40704506663917,22230.273664158238,3630.273664158236
494,2021-07-09,Indonesia,38124.0,871.0,14581.21893132659,8278,2455912,64631,2023548,367733,0,29895.05589625066,8228.944103749342,681.1256360533114,189.87436394668862,14581.21893132659,14393.78106867341,42895.05589625066,16895.05589625066,1061.1256360533114,301.1256360533114,23881.21893132659,5281.21893132659
495,2021-07-10,Indonesia,35094.0,826.0,17459.975145061275,5707,2491006,65457,2052109,373440,0,31540.844717000527,3553.1552829994725,719.1005088426492,106.89949115735078,17459.975145061275,11101.024854938725,44540.844717000524,18540.844717000527,1099.100508842649,339.1005088426492,26759.975145061275,8159.975145061275
496,2021-07-11,Indonesia,36197.0,1007.0,19680.18011604902,2575,2527203,66464,2084724,376015,1,32251.47577360042,3945.5242263995788,740.4804070741194,266.5195929258806,19680.18011604902,12934.819883950979,45251.475773600425,19251.47577360042,1120.4804070741193,360.4804070741194,28980.18011604902,10380.180116049021
497,2021-07-12,Indonesia,40427.0,891.0,22267.14409283922,4782,2567630,67355,2119478,380797,1,33040.58061888034,7386.41938111966,793.7843256592955,97.21567434070448,22267.14409283922,12486.855907160781,46040.58061888034,20040.58061888034,1173.7843256592955,413.7843256592955,31567.14409283922,12967.144092839219
498,2021-07-13,Indonesia,34517.86449510427,864.0,20123.0,26912,2615529,68219,2139601,407709,1,34517.86449510427,13381.135504895727,813.2274605274365,50.772539472563494,24764.515274271376,-4641.515274271376,47517.86449510427,21517.864495104273,1193.2274605274365,433.2274605274365,34064.515274271376,15464.515274271376
499,2021-07-14,Indonesia,37194.091596083425,991.0,17762.0,35764,2670046,69210,2157363,443473,1,37194.091596083425,17322.908403916575,823.3819684219493,167.6180315780507,23836.212219417102,-6074.2122194171025,50194.091596083425,24194.091596083425,1203.3819684219493,443.3819684219493,33136.2122194171,14536.212219417102
500,2021-07-15,Indonesia,40658.67327686674,982.0,19049.0,36726,2726803,70192,2176412,480199,1,40658.67327686674,16098.326723133257,856.9055747375595,125.0944252624405,22621.369775533683,-3572.3697755336834,53658.67327686674,27658.673276866743,1236.9055747375596,476.9055747375595,31921.369775533683,13321.369775533683
501,2021-07-16,Indonesia,54000.0,1205.0,28079.0,24716,2780803,71397,2204491,504915,0,43878.3386214934,10121.6613785066,881.9244597900476,323.07554020995235,21906.895820426947,6172.1041795730525,56878.3386214934,30878.3386214934,1261.9244597900476,501.92445979004765,31206.895820426947,12606.895820426947
502,2021-07-17,Indonesia,51952.0,1092.0,27903.0,22957,2832755,72489,2232394,527872,0,45902.67089719472,6049.329102805277,946.5395678320382,145.4604321679618,23141.316656341558,4761.683343658442,58902.67089719472,32902.67089719472,1326.5395678320383,566.5395678320382,32441.316656341558,13841.316656341558
503,2021-07-18,Indonesia,44721.0,1093.0,29264.0,14364,2877476,73582,2261658,542236,0,47112.53671775578,-2391.536717755778,975.6316542656306,117.36834573436943,24093.653325073246,5170.346674926754,60112.53671775578,34112.53671775578,1355.6316542656305,595.6316542656306,33393.65332507325,14793.653325073246
504,2021-07-19,Indonesia,34257.0,1338.0,32217.0,702,2911733,74920,2293875,542938,0,46634.22937420463,-12377.229374204631,999.1053234125045,338.8946765874955,25127.722660058596,7089.277339941404,59634.22937420463,33634.22937420463,1379.1053234125045,619.1053234125045,34427.7226600586,15827.722660058596
505,2021-07-20,Indonesia,38325.0,1280.0,29791.0,7254,2950058,76200,2323666,550192,1,44158.78349936371,-5833.783499363708,1066.8842587300037,213.1157412699963,26545.57812804688,3245.42187195312,57158.78349936371,31158.783499363708,1446.8842587300037,686.8842587300037,35845.57812804688,17245.57812804688
506,2021-07-21,Indonesia,33772.0,1383.0,32887.0,-498,2983830,77583,2356553,549694,0,42992.02679949097,-9220.026799490966,1109.507406984003,273.49259301599704,27194.662502437506,5692.337497562494,55992.02679949097,29992.026799490966,1489.507406984003,729.507406984003,36494.66250243751,17894.662502437506
507,2021-07-22,Indonesia,49509.0,1449.0,36370.0,11690,3033339,79032,2392923,561384,1,41148.021439592776,8360.978560407224,1164.2059255872023,284.7940744127977,28333.13000195001,8036.869998049991,54148.021439592776,28148.021439592776,1544.2059255872023,784.2059255872023,37633.130001950005,19033.13000195001
508,2021-07-23,Indonesia,49071.0,1566.0,38988.0,8517,3082410,80598,2431911,569901,0,42820.217151674224,6250.782848325776,1221.164740469762,344.8352595302381,29940.50400156001,9047.49599843999,55820.217151674224,29820.217151674224,1601.164740469762,841.1647404697619,39240.50400156001,20640.50400156001
509,2021-07-24,Indonesia,45416.0,1415.0,39767.0,4234,3127826,82013,2471678,574135,0,44070.373721339376,1345.626278660624,1290.1317923758097,124.86820762419029,31750.003201248008,8016.996798751992,57070.373721339376,31070.373721339376,1670.1317923758097,910.1317923758097,41050.00320124801,22450.003201248008
510,2021-07-25,Indonesia,38679.0,1266.0,37640.0,-227,3166505,83279,2509318,573908,0,44339.498977071504,-5660.498977071504,1315.1054339006478,-49.10543390064777,33353.40256099841,4286.597439001591,57339.498977071504,31339.498977071504,1695.1054339006478,935.1054339006478,42653.40256099841,24053.40256099841
511,2021-07-26,Indonesia,43207.39918165721,1487.0,40374.0,-13633,3194733,84766,2549692,560275,0,43207.39918165721,-14979.399181657209,1305.2843471205183,181.7156528794817,34210.72204879873,6163.277951201271,56207.39918165721,30207.39918165721,1685.2843471205183,925.2843471205183,43510.72204879873,24910.72204879873
512,2021-07-27,Indonesia,45203.0,1341.6274776964149,35443.37763903898,-3994,3239936,86835,2596820,556281,1,40211.51934532577,4991.480654674233,1341.6274776964149,727.3725223035851,35443.37763903898,11684.622360961017,53211.51934532577,27211.519345325767,1721.6274776964149,961.6274776964149,44743.37763903898,26143.377639038983
513,2021-07-28,Indonesia,47791.0,1824.0,43856.0,2111,3287727,88659,2640676,558392,1,41209.815476260614,6581.184523739386,1487.101982157132,336.89801784286806,37780.30211123119,6075.697888768809,54209.815476260614,28209.815476260614,1867.101982157132,1107.101982157132,47080.30211123119,28480.30211123119
514,2021-07-29,Indonesia,43479.0,1893.0,45494.0,-3908,3331206,90552,2686170,554484,0,42526.0523810085,952.9476189915003,1554.4815857257056,338.5184142742944,38995.44168898495,6498.558311015047,55526.0523810085,29526.0523810085,1934.4815857257056,1174.4815857257056,48295.44168898495,29695.441688984953
515,2021-07-30,Indonesia,41168.0,1759.0,44550.0,-5141,3372374,92311,2730720,549343,0,42716.641904806806,-1548.6419048068055,1622.1852685805648,136.81473141943525,40295.15335118797,4254.846648812032,55716.641904806806,29716.641904806806,2002.1852685805648,1242.1852685805648,49595.15335118797,30995.153351187968
516,2021-07-31,Indonesia,37284.0,1808.0,39372.0,-3896,3409658,94119,2770092,545447,0,42406.91352384545,-5122.913523845447,1649.548214864452,158.4517851355481,41146.12268095037,-1774.1226809503714,55406.91352384545,29406.913523845447,2029.548214864452,1269.548214864452,50446.12268095037,31846.12268095037
517,2021-08-01,Indonesia,30738.0,1604.0,39446.0,-10312,3440396,95723,2809538,535135,0,41382.330819076364,-10644.330819076364,1681.2385718915616,-77.2385718915616,40791.2981447603,-1345.2981447603015,54382.330819076364,28382.330819076364,2061.2385718915616,1301.2385718915616,50091.2981447603,31491.2981447603
518,2021-08-02,Indonesia,39253.464655261094,1568.0,32807.0,-11971,3462800,97291,2842345,523164,0,39253.464655261094,-16849.464655261094,1665.7908575132494,-97.79085751324942,40522.23851580825,-7715.238515808247,52253.464655261094,26253.464655261094,2045.7908575132494,1285.7908575132494,49822.23851580825,31222.238515808247
519,2021-08-03,Indonesia,33900.0,1598.0,31324.0,978,3496700,98889,2873669,524142,1,35883.57172420888,-1983.5717242088795,1646.2326860105995,-48.23268601059954,38979.1908126466,-7655.1908126466005,48883.57172420888,22883.57172420888,2026.2326860105995,1266.2326860105995,48279.1908126466,29679.1908126466
520,2021-08-04,Indonesia,35867.0,1747.0,34251.0,-131,3532567,100636,2907920,524011,1,35486.85737936711,380.1426206328906,1636.5861488084797,110.41385119152028,37448.152650117285,-3197.152650117285,48486.85737936711,22486.85737936711,2016.5861488084797,1256.5861488084797,46748.152650117285,28148.152650117285
521,2021-08-05,Indonesia,35764.0,1739.0,39726.0,-5701,3568331,102375,2947646,518310,0,35562.88590349369,201.11409650630958,1658.668919046784,80.33108095321609,36808.72212009383,2917.2778799061707,48562.88590349369,22562.88590349369,2038.668919046784,1278.668919046784,46108.72212009383,27508.72212009383
522,2021-08-06,Indonesia,39532.0,1635.0,37392.177696075065,-10935,3607863,104010,2996478,507375,1,35603.108722794954,3928.891277205046,1674.7351352374271,-39.73513523742713,37392.177696075065,11439.822303924935,48603.108722794954,22603.108722794954,2054.735135237427,1294.7351352374271,46692.177696075065,28092.177696075065
523,2021-08-07,Indonesia,31753.0,1588.0,39716.0,-9551,3639616,105598,3036194,497824,0,36388.88697823596,-4635.886978235962,1666.7881081899418,-78.7881081899418,39680.142156860056,35.857843139943725,49388.88697823596,23388.88697823596,2046.7881081899418,1286.7881081899418,48980.142156860056,30380.142156860056
524,2021-08-08,Indonesia,26415.0,1498.0,48508.0,-23591,3666031,107096,3084702,474233,0,35461.70958258877,-9046.709582588774,1651.0304865519533,-153.03048655195335,39687.31372548804,8820.686274511958,48461.70958258877,22461.709582588774,2031.0304865519533,1271.0304865519533,48987.31372548804,30387.313725488042
525,2021-08-09,Indonesia,20709.0,1475.0,44959.0,-25725,3686740,108571,3129661,448508,0,33652.36766607102,-12943.367666071019,1620.424389241563,-145.42438924156295,41451.45098039044,3507.5490196095634,46652.36766607102,20652.36766607102,2000.424389241563,1240.424389241563,50751.45098039044,32151.450980390437
526,2021-08-10,Indonesia,32081.0,1591.3395113932504,41486.0,-11453,3718821,110619,3171147,437055,1,31063.694132856817,1017.3058671431827,1591.3395113932504,456.6604886067496,42152.96078431235,-666.9607843123522,44063.69413285682,18063.694132856817,1971.3395113932504,1211.3395113932504,51452.96078431235,32852.96078431235
527,2021-08-11,Indonesia,30625.0,1579.0,39931.0,-10885,3749446,112198,3211078,426170,0,31267.155306285455,-642.1553062854546,1682.6716091146004,-103.67160911460041,42019.56862744989,-2088.5686274498876,44267.15530628545,18267.155306285455,2062.6716091146004,1302.6716091146004,51319.56862744989,32719.568627449888
528,2021-08-12,Indonesia,24709.0,1466.0,36637.0,-13394,3774155,113664,3247715,412776,0,31138.724245028367,-6429.724245028367,1661.9372872916804,-195.93728729168038,41601.854901959916,-4964.854901959916,44138.72424502837,18138.724245028367,2041.9372872916804,1281.9372872916804,50901.854901959916,32301.854901959916
529,2021-08-13,Indonesia,30788.0,1432.0,42003.0,-12647,3804943,115096,3289718,400129,1,29852.779396022695,935.2206039773046,1622.7498298333444,-190.7498298333444,40608.88392156793,1394.1160784320673,42852.7793960227,16852.779396022695,2002.7498298333444,1242.7498298333444,49908.88392156793,31308.883921567933
530,2021-08-14,Indonesia,28598.0,1270.0,31880.0,-4552,3833541,116366,3321598,395577,0,30039.823516818156,-1441.8235168181563,1584.5998638666756,-314.5998638666756,40887.70713725435,-9007.70713725435,43039.823516818156,17039.823516818156,1964.5998638666756,1204.5998638666756,50187.70713725435,31587.70713725435
531,2021-08-15,Indonesia,20813.0,1222.0,30361.0,-10770,3854354,117588,3351959,384807,0,29751.458813454527,-8938.458813454527,1521.6798910933405,-299.67989109334053,39086.16570980348,-8725.165709803478,42751.45881345453,16751.458813454527,1901.6798910933405,1141.6798910933405,48386.16570980348,29786.165709803478
532,2021-08-16,Indonesia,17384.0,1245.0,29925.0,-13786,3871738,118833,3381884,371021,0,27963.76705076362,-10579.767050763621,1461.7439128746726,-216.74391287467256,37341.13256784278,-7416.132567842782,40963.76705076362,14963.767050763621,1841.7439128746726,1081.7439128746726,46641.13256784278,28041.132567842782
533,2021-08-17,Indonesia,20741.0,1180.0,32225.0,-12664,3892479,120013,3414109,358357,1,25847.813640610897,-5106.813640610897,1418.3951302997382,-238.39513029973818,35857.90605427422,-3632.9060542742227,38847.8136406109,12847.813640610897,1798.3951302997382,1038.3951302997382,45157.90605427422,26557.906054274223
534,2021-08-18,Indonesia,15768.0,1128.0,29794.0,-15154,3908247,121141,3443903,343203,0,24826.45091248872,-9058.450912488719,1370.7161042397906,-242.71610423979064,35131.32484341938,-5337.324843419381,37826.45091248872,11826.450912488719,1750.7161042397906,990.7161042397906,44431.32484341938,25831.32484341938
535,2021-08-19,Indonesia,22053.0,1492.0,29012.0,-8451,3930300,122633,3472915,334752,1,23014.76072999098,-961.7607299909796,1322.1728833918328,169.82711660816722,34063.859874735506,-5051.859874735506,36014.76072999098,10014.76072999098,1702.1728833918328,942.1728833918328,43363.859874735506,24763.859874735506
536,2021-08-20,Indonesia,20004.0,1348.0,26122.0,-7466,3950304,123981,3499037,327286,0,22822.408583992787,-2818.4085839927866,1356.1383067134664,-8.138306713466363,33053.48789978841,-6931.487899788408,35822.40858399279,9822.408583992787,1736.1383067134664,976.1383067134664,42353.48789978841,23753.487899788408
537,2021-08-21,Indonesia,16744.0,1361.0,23011.0,-7628,3967048,125342,3522048,319658,0,22258.72686719423,-5514.726867194229,1354.510645370773,6.489354629226909,31667.19031983073,-8656.19031983073,35258.72686719423,9258.72686719423,1734.510645370773,974.5106453707731,40967.19031983073,22367.19031983073
538,2021-08-22,Indonesia,12408.0,1030.0,24276.0,-12898,3979456,126372,3546324,306760,0,21155.781493755385,-8747.781493755385,1355.8085162966186,-325.80851629661856,29935.952255864588,-5659.952255864588,34155.781493755385,8155.781493755385,1735.8085162966186,975.8085162966186,39235.952255864584,20635.952255864588
539,2021-08-23,Indonesia,9604.0,1290.6468130372948,24758.0,-15996,3989060,127214,3571082,290764,0,19406.225195004306,-9802.225195004306,1290.6468130372948,-448.6468130372948,28803.961804691673,-4045.961804691673,32406.225195004306,6406.225195004306,1670.6468130372948,910.6468130372948,38103.96180469167,19503.961804691673
540,2021-08-24,Indonesia,19106.0,1038.0,35082.0,-17014,4008166,128252,3606164,273750,1,17445.780156003446,1660.2198439965541,1200.917450429836,-162.91745042983598,27994.769443753343,7087.230556246657,30445.780156003446,4445.780156003446,1580.917450429836,820.917450429836,37294.76944375334,18694.769443753343
541,2021-08-25,Indonesia,18671.0,1041.0,33703.0,-16073,4026837,129293,3639867,257677,0,17777.82412480276,893.1758751972411,1168.333960343869,-127.33396034386897,29412.215555002676,4290.784444997324,30777.82412480276,4777.824124802759,1548.333960343869,788.333960343869,38712.21555500268,20112.215555002676
542,2021-08-26,Indonesia,16899.0,889.0,30099.0,-14089,4043736,130182,3669966,243588,0,17956.45929984221,-1057.4592998422086,1142.8671682750953,-253.8671682750953,30270.37244400214,-171.37244400213967,30956.45929984221,4956.459299842209,1522.8671682750953,762.8671682750953,39570.37244400214,20970.37244400214
543,2021-08-27,Indonesia,12618.0,1092.0937346200762,30236.097955201712,-7271,4056354,130781,3689256,236317,0,17744.967439873766,-5126.967439873766,1092.0937346200762,-493.09373462007625,30236.097955201712,-10946.097955201712,30744.967439873766,4744.967439873766,1472.0937346200762,712.0937346200762,39536.09795520171,20936.097955201712
544,2021-08-28,Indonesia,10050.0,993.4749876960611,28046.87836416137,-9135,4066404,131372,3707850,227182,0,16719.573951899016,-6669.573951899016,993.4749876960611,-402.47498769606113,28046.87836416137,-9452.87836416137,29719.573951899016,3719.573951899016,1373.4749876960611,613.4749876960611,37346.87836416137,18746.87836416137
545,2021-08-29,Indonesia,7427.0,551.0,26156.302691329096,-9592,4073831,131923,3724318,217590,0,15385.659161519214,-7958.659161519214,912.979990156849,-361.979990156849,26156.302691329096,-9688.302691329096,28385.659161519216,2385.6591615192137,1292.979990156849,532.979990156849,35456.302691329096,16856.302691329096
546,2021-08-30,Indonesia,5436.0,568.0,19398.0,-14530,4079267,132491,3743716,203060,0,13793.927329215372,-8357.927329215372,840.5839921254793,-272.5839921254793,24218.64215306328,-4820.64215306328,26793.927329215374,793.9273292153721,1220.5839921254792,460.5839921254793,33518.64215306328,14918.64215306328
547,2021-08-31,Indonesia,10534.0,532.0,16781.0,-6779,4089801,133023,3760497,196281,1,12122.3418633723,-1588.3418633722995,786.0671937003835,-254.06719370038354,23254.513722450625,-6473.513722450625,25122.341863372298,-877.6581366277005,1166.0671937003835,406.06719370038354,32554.513722450625,13954.513722450625
548,2021-09-01,Indonesia,10337.0,653.0,16394.0,-6710,4100138,133676,3776891,189571,0,11804.673490697842,-1467.6734906978418,735.2537549603069,-82.25375496030688,21959.8109779605,-5565.8109779605,24804.67349069784,-1195.3265093021582,1115.2537549603069,355.2537549603069,31259.8109779605,12659.8109779605
549,2021-09-02,Indonesia,8955.0,680.0,21208.0,-12933,4109093,134356,3798099,176638,0,11511.138792558273,-2556.138792558273,718.8030039682455,-38.80300396824555,20846.6487823684,361.35121763159987,24511.138792558275,-1488.861207441727,1098.8030039682455,338.80300396824555,30146.6487823684,11546.6487823684
550,2021-09-03,Indonesia,7797.0,574.0,15544.0,-8321,4116890,134930,3813643,168317,0,10999.91103404662,-3202.9110340466195,711.0424031745964,-137.04240317459642,20918.91902589472,-5374.91902589472,23999.91103404662,-2000.0889659533805,1091.0424031745965,331.0424031745964,30218.91902589472,11618.91902589472
551,2021-09-04,Indonesia,6727.0,539.0,13806.0,-7618,4123617,135469,3827449,160699,0,10359.328827237296,-3632.3288272372956,683.6339225396771,-144.6339225396771,19843.935220715775,-6037.935220715775,23359.328827237296,-2640.6711727627044,1063.633922539677,303.6339225396771,29143.935220715775,10543.935220715775
552,2021-09-05,Indonesia,5403.0,392.0,10191.0,-5180,4129020,135861,3837640,155519,0,9632.863061789836,-4229.863061789836,654.7071380317418,-262.7071380317418,18636.34817657262,-8445.348176572621,22632.863061789838,-3367.136938210164,1034.7071380317418,274.7071380317418,27936.34817657262,9336.348176572621
553,2021-09-06,Indonesia,4413.0,612.0,13049.0,-9248,4133433,136473,3850689,146271,0,8786.890449431869,-4373.890449431869,602.1657104253934,9.8342895746066,16947.278541258096,-3898.278541258096,21786.89044943187,-4213.109550568131,982.1657104253934,222.1657104253934,26247.278541258096,7647.278541258096
554,2021-09-07,Indonesia,7201.0,683.0,14159.0,-7641,4140634,137156,3864848,138630,1,7912.112359545496,-711.1123595454956,604.1325683403147,78.86743165968528,16167.622833006477,-2008.6228330064769,20912.112359545496,-5087.887640454504,984.1325683403147,224.13256834031472,25467.622833006477,6867.622833006477
555,2021-09-08,Indonesia,6731.0,626.0,11912.0,-5807,4147365,137782,3876760,132823,0,7769.889887636396,-1038.8898876363965,619.9060546722518,6.093945327748202,15765.898266405184,-3853.8982664051837,20769.889887636396,-5230.110112363604,999.9060546722518,239.9060546722518,25065.898266405184,6465.898266405184
556,2021-09-09,Indonesia,5990.0,334.0,10650.0,-4994,4153355,138116,3887410,127829,0,7562.111910109117,-1572.1119101091172,621.1248437378015,-287.1248437378015,14995.118613124147,-4345.118613124147,20562.111910109117,-5437.888089890883,1001.1248437378015,241.12484373780148,24295.11861312415,5695.118613124147
557,2021-09-10,Indonesia,5376.0,315.0,14356.0,-9295,4158731,138431,3901766,118534,0,7247.689528087294,-1871.689528087294,563.6998749902411,-248.69987499024114,14126.094890499318,229.90510950068165,20247.689528087292,-5752.310471912706,943.6998749902411,183.69987499024114,23426.09489049932,4826.094890499318
558,2021-09-11,Indonesia,5001.0,270.0,7586.0,-2855,4163732,138701,3909352,115679,0,6873.351622469835,-1872.351622469835,513.959899992193,-243.95989999219296,14172.075912399456,-6586.075912399456,19873.351622469836,-6126.648377530165,893.959899992193,133.95989999219296,23472.075912399458,4872.075912399456
559,2021-09-12,Indonesia,3779.0,188.0,9401.0,-5810,4167511,138889,3918753,109869,0,6498.881297975869,-2719.8812979758686,465.16791999375437,-277.16791999375437,12854.860729919566,-3453.8607299195664,19498.88129797587,-6501.118702024131,845.1679199937544,85.16791999375437,22154.860729919565,3554.8607299195664
560,2021-09-13,Indonesia,2577.0,276.0,12474.0,-10173,4170088,139165,3931227,99696,0,5954.905038380695,-3377.9050383806953,409.73433599500356,-133.73433599500356,12164.088583935654,309.91141606434576,18954.905038380697,-7045.094961619305,789.7343359950036,29.734335995003562,21464.088583935656,2864.0885839356542
561,2021-09-14,Indonesia,4128.0,250.0,11246.0,-7368,4174216,139415,3942473,92328,1,5279.324030704556,-1151.3240307045562,382.9874687960029,-132.98746879600287,12226.070867148523,-980.0708671485227,18279.324030704556,-7720.675969295444,762.9874687960029,2.9874687960028723,21526.070867148523,2926.0708671485227
562,2021-09-15,Indonesia,3948.0,267.0,11046.0,-7365,4178164,139682,3953519,84963,0,5049.059224563645,-1101.0592245636453,356.3899750368023,-89.3899750368023,12030.05669371882,-984.0566937188196,18049.059224563644,-7950.940775436355,736.3899750368023,-23.610024963197702,21330.05669371882,2730.0566937188196
563,2021-09-16,Indonesia,3145.0,237.0,14633.0,-11725,4181309,139919,3968152,73238,0,4828.847379650917,-1683.847379650917,338.5119800294418,-101.51198002944182,11833.245354975057,2799.754645024943,17828.847379650917,-8171.152620349083,718.5119800294418,-41.488019970558184,21133.245354975057,2533.245354975057
564,2021-09-17,Indonesia,3835.0,219.0,7912.0,-4296,4185144,140138,3976064,68942,1,4492.077903720734,-657.077903720734,318.2095840235535,-99.20958402355348,12393.196283980047,-4481.196283980047,17492.077903720732,-8507.922096279266,698.2095840235535,-61.790415976446525,21693.196283980047,3093.196283980047
565,2021-09-18,Indonesia,3385.0,185.0,7076.0,-3876,4188529,140323,3983140,65066,0,4360.662322976587,-975.6623229765873,298.36766721884277,-113.36766721884277,11496.957027184038,-4420.957027184038,17360.662322976586,-8639.337677023414,678.3676672188428,-81.63233278115723,20796.95702718404,2196.9570271840385
566,2021-09-19,Indonesia,2234.0,145.0,6186.0,-4097,4190763,140468,3989326,60969,0,4165.52985838127,-1931.52985838127,275.6941337750742,-130.6941337750742,10612.765621747232,-4426.765621747232,17165.52985838127,-8834.47014161873,655.6941337750742,-104.30586622492581,19912.765621747232,1312.7656217472322
567,2021-09-20,Indonesia,1932.0,166.0,6799.0,-5033,4192695,140634,3996125,55936,0,3779.2238867050164,-1847.2238867050164,249.55530702005936,-83.55530702005936,9727.412497397787,-2928.412497397787,16779.22388670502,-9220.776113294984,629.5553070200593,-130.44469297994064,19027.41249739779,427.41249739778686
568,2021-09-21,Indonesia,3263.0,171.0,6581.0,-3489,4195958,140805,4002706,52447,1,3409.7791093640135,-146.7791093640135,232.8442456160475,-61.84424561604749,9141.72999791823,-2560.72999791823,16409.77910936401,-9590.220890635987,612.8442456160475,-147.1557543839525,18441.729997918228,-158.27000208177014
569,2021-09-22,Indonesia,2720.0,149.0,5356.0,-2785,4198678,140954,4008062,49662,0,3380.423287491211,-660.4232874912109,220.475396492838,-71.475396492838,8629.583998334585,-3273.583998334585,16380.42328749121,-9619.57671250879,600.475396492838,-159.524603507162,17929.583998334587,-670.416001665415
570,2021-09-23,Indonesia,2881.0,160.0,4386.0,-1665,4201559,141114,4012448,47997,1,3248.338629992969,-367.3386299929689,206.18031719427043,-46.18031719427043,7974.867198667668,-3588.867198667668,16248.33862999297,-9751.66137000703,586.1803171942704,-173.81968280572957,17274.867198667667,-1325.1328013323318
571,2021-09-24,Indonesia,2557.0,144.0,4607.0,-2194,4204116,141258,4017055,45803,0,3174.870903994375,-617.8709039943751,196.94425375541636,-52.944253755416355,7257.093758934135,-2650.0937589341347,16174.870903994375,-9825.129096005625,576.9442537554164,-183.05574624458364,16557.093758934134,-2042.9062410658653
572,2021-09-25,Indonesia,2137.0,123.0,3746.0,-1732,4206253,141381,4020801,44071,0,3051.2967231955004,-914.2967231955004,186.3554030043331,-63.35540300433311,6727.0750071473085,-2981.0750071473085,16051.2967231955,-9948.7032768045,566.3554030043331,-193.6445969956669,16027.075007147308,-2572.9249928526915
573,2021-09-26,Indonesia,1760.0,86.0,2976.0,-1302,4208013,141467,4023777,42769,0,2868.4373785564003,-1108.4373785564003,173.6843224034665,-87.6843224034665,6130.860005717847,-3154.8600057178473,15868.4373785564,-10131.5626214436,553.6843224034665,-206.3156775965335,15430.860005717848,-3169.1399942821527
574,2021-09-27,Indonesia,1390.0,118.0,3771.0,-2499,4209403,141585,4027548,40270,0,2646.7499028451202,-1256.7499028451202,156.14745792277319,-38.147457922773185,5499.888004574278,-1728.888004574278,15646.74990284512,-10353.25009715488,536.1474579227731,-223.85254207722681,14799.888004574277,-3800.111995425722
575,2021-09-28,Indonesia,2057.0,124.0,3551.0,-1618,4211460,141709,4031099,38652,1,2395.3999222760963,-338.3999222760963,148.51796633821854,-24.517966338218542,5154.110403659422,-1603.1104036594224,15395.399922276096,-10604.600077723904,528.5179663382186,-231.48203366178146,14454.110403659422,-4145.889596340578
576,2021-09-29,Indonesia,1954.0,117.0,3077.0,-1240,4213414,141826,4034176,37412,0,2327.719937820877,-373.719937820877,143.61437307057486,-26.614373070574857,4833.488322927538,-1756.4883229275383,15327.719937820877,-10672.280062179123,523.6143730705749,-236.38562692942514,14133.488322927538,-4466.511677072462
577,2021-09-30,Indonesia,1690.0,113.0,2848.0,-1271,4215104,141939,4037024,36141,0,2252.9759502567017,-562.9759502567017,138.2914984564599,-25.29149845645989,4482.190658342031,-1634.1906583420314,15252.975950256701,-10747.024049743299,518.2914984564599,-241.7085015435401,13782.190658342031,-4817.809341657969
578,2021-10-01,Indonesia,1624.0,87.0,2811.0,-1274,4216728,142026,4039835,34867,0,2140.380760205361,-516.3807602053612,133.2331987651679,-46.23319876516791,4155.352526673625,-1344.352526673625,15140.38076020536,-10859.61923979464,513.2331987651679,-246.7668012348321,13455.352526673625,-5144.647473326375
579,2021-10-02,Indonesia,1414.0,89.0,2380.0,-1055,4218142,142115,4042215,33812,0,2037.104608164289,-623.104608164289,123.98655901213434,-34.986559012134336,3886.4820213389003,-1506.4820213389003,15037.104608164289,-10962.895391835711,503.9865590121343,-256.0134409878657,13186.4820213389,-5413.5179786611
580,2021-10-03,Indonesia,1142.0,58.0,2020.0,-936,4219284,142173,4044235,32876,0,1912.4836865314312,-770.4836865314312,116.98924720970747,-58.98924720970747,3585.1856170711203,-1565.1856170711203,14912.483686531432,-11087.516313468568,496.98924720970746,-263.01075279029254,12885.18561707112,-5714.81438292888
581,2021-10-04,Indonesia,922.0,88.0,2656.0,-1822,4220206,142261,4046891,31054,0,1758.3869492251451,-836.3869492251451,105.19139776776598,-17.191397767765977,3272.1484936568963,-616.1484936568963,14758.386949225145,-11241.613050774855,485.191397767766,-274.808602232234,12572.148493656896,-6027.851506343104
