,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Area (km2),Population,Population Density,Increasing
6139,2020-09-12,Kalimantan Tengah,46,1,15,30,2966,115,2264,587,153565,2570289,16.74,1
6140,2020-09-12,Jawa Barat,309,3,367,-61,15161,342,7968,6851,35378,45161325,1276.55,1
6141,2020-09-12,Papua Barat,67,1,5,61,1086,20,671,395,102955,1140701,11.08,1
6142,2020-09-12,Papua,62,0,27,35,4391,55,3391,945,319036,4340348,13.6,1
6143,2020-09-12,Sumatera Utara,121,6,83,32,8362,355,5039,2968,72981,14874889,203.82,0
6144,2020-09-12,Kepulauan Riau,21,4,37,-20,1379,49,766,564,8202,1929400,235.24,1
6146,2020-09-12,Sulawesi Barat,3,0,7,-4,462,7,338,117,16787,1559984,92.93,1
6147,2020-09-12,Sulawesi Utara,21,0,40,-19,4105,160,3156,789,13892,2641884,190.17,1
6148,2020-09-12,Nusa Tenggara Timur,4,1,0,3,217,5,171,41,48718,5411321,111.07,0
6149,2020-09-12,Sulawesi Tenggara,33,1,10,22,1832,42,1276,514,38068,2635461,69.23,1
6150,2020-09-12,Jambi,5,0,7,-2,319,8,229,82,50058,3493357,69.79,1
6151,2020-09-12,Bali,135,0,11,124,7107,42,1427,5638,5780,4216171,729.43,0
6152,2020-09-12,Lampung,44,0,0,44,555,23,366,166,34624,9095591,262.7,1
6153,2020-09-12,Kepulauan Bangka Belitung,5,0,0,5,276,3,238,35,16424,1379767,84.01,0
6154,2020-09-12,Kalimantan Utara,5,1,1,3,465,3,379,83,75468,648407,8.59,1
6155,2020-09-12,Kalimantan Timur,153,5,100,48,5751,239,3453,2059,129067,3552191,27.52,1
6156,2020-09-12,Kalimantan Barat,11,0,3,8,747,6,649,92,147307,5422814,36.81,1
6157,2020-09-12,Sulawesi Selatan,52,1,76,-25,13113,374,10065,2674,46717,9426885,201.78,0
6158,2020-09-12,Maluku,12,2,7,3,2377,38,1421,918,46914,1847097,39.37,0
6159,2020-09-12,Gorontalo,11,0,8,3,2282,62,1967,253,11257,1180651,104.88,1
6160,2020-09-12,Riau,232,5,32,195,3594,63,1593,1938,87024,6074100,69.8,1
6161,2020-09-12,Banten,23,3,43,-23,3435,162,3012,261,9663,10722374,1109.64,0
6162,2020-09-12,Sulawesi Tengah,1,0,0,1,269,11,229,29,61841,2955567,47.79,0
6163,2020-09-12,Jawa Timur,364,24,442,-102,37490,3165,31062,3263,47803,40479023,846.78,0
6164,2020-09-12,Jawa Tengah,386,10,151,225,20510,1454,13600,5456,32801,36364072,1108.64,0
6165,2020-09-12,DKI Jakarta,1205,18,665,522,52838,1397,39933,11508,664,10846145,16334.31,1
6166,2020-09-12,Sumatera Barat,103,4,5,94,3264,67,1749,1448,42013,5519245,131.37,1
6167,2020-09-12,Nusa Tenggara Barat,13,0,26,-13,2923,172,2310,441,18572,5270247,283.77,1
6168,2020-09-13,Kalimantan Timur,174,2,143,29,5925,241,3596,2088,129067,3552191,27.52,1
6169,2020-09-13,Lampung,0,0,5,-5,555,23,371,161,34624,9095591,262.7,0
6170,2020-09-13,Jambi,2,0,4,-2,321,8,233,80,50058,3493357,69.79,0
6171,2020-09-13,Maluku,57,0,0,57,2434,38,1421,975,46914,1847097,39.37,1
6172,2020-09-13,Sulawesi Barat,8,0,3,5,470,7,341,122,16787,1559984,92.93,1
6173,2020-09-13,Kalimantan Utara,4,0,6,-2,469,3,385,81,75468,648407,8.59,0
6174,2020-09-13,Banten,50,0,25,25,3485,162,3037,286,9663,10722374,1109.64,1
6175,2020-09-13,Sulawesi Tenggara,36,0,25,11,1868,42,1301,525,38068,2635461,69.23,1
6176,2020-09-13,Kalimantan Barat,7,0,2,5,754,6,651,97,147307,5422814,36.81,0
6177,2020-09-13,Aceh,212,5,0,207,2739,90,506,2143,57956,5247257,90.54,1
6178,2020-09-13,DKI Jakarta,1380,5,957,418,54218,1402,40890,11926,664,10846145,16334.31,1
6179,2020-09-13,Bali,113,3,10,100,7220,45,1437,5738,5780,4216171,729.43,0
6180,2020-09-13,Papua Barat,0,0,0,0,1086,20,671,395,102955,1140701,11.08,0
6181,2020-09-13,Sulawesi Tengah,2,0,2,0,271,11,231,29,61841,2955567,47.79,1
6182,2020-09-13,Jawa Barat,147,2,158,-13,15308,344,8126,6838,35378,45161325,1276.55,0
6183,2020-09-13,Papua,84,3,18,63,4475,58,3409,1008,319036,4340348,13.6,1
6184,2020-09-13,Daerah Istimewa Yogyakarta,49,2,7,40,1836,52,1333,451,3133,3631015,1158.9,1
6185,2020-09-13,Riau,207,8,29,170,3801,71,1622,2108,87024,6074100,69.8,0
6186,2020-09-13,Sumatera Selatan,33,3,48,-18,5051,300,3652,1099,91592,8217551,89.72,0
6187,2020-09-13,Kepulauan Bangka Belitung,8,0,2,6,284,3,240,41,16424,1379767,84.01,1
6189,2020-09-13,Sulawesi Utara,44,1,12,31,4149,161,3168,820,13892,2641884,190.17,1
6190,2020-09-13,Sumatera Utara,103,0,64,39,8465,355,5103,3007,72981,14874889,203.82,0
6191,2020-09-13,Nusa Tenggara Timur,20,0,2,18,237,5,173,59,48718,5411321,111.07,1
6192,2020-09-13,Nusa Tenggara Barat,16,1,9,6,2939,173,2319,447,18572,5270247,283.77,1
6193,2020-09-13,Bengkulu,8,0,0,8,466,30,211,225,19919,1999539,100.38,0
6194,2020-09-13,Gorontalo,32,2,4,26,2314,64,1971,279,11257,1180651,104.88,1
6195,2020-09-13,Kalimantan Selatan,33,0,78,-45,9281,385,7395,1501,38744,4023049,103.84,0
6196,2020-09-13,Maluku Utara,14,0,8,6,1935,71,1596,268,31983,1307803,40.89,1
6197,2020-09-13,Sulawesi Selatan,80,4,46,30,13193,378,10111,2704,46717,9426885,201.78,1
6198,2020-09-13,Jawa Timur,236,30,710,-504,37726,3195,31772,2759,47803,40479023,846.78,0
6199,2020-09-13,Jawa Tengah,283,6,106,171,20793,1460,13706,5627,32801,36364072,1108.64,0
6200,2020-09-13,Kalimantan Tengah,36,1,6,29,3002,116,2270,616,153565,2570289,16.74,0
6201,2020-09-13,Sumatera Barat,123,3,23,97,3387,70,1772,1545,42013,5519245,131.37,1
6202,2020-09-13,Kepulauan Riau,33,0,2,31,1412,49,768,595,8202,1929400,235.24,1
6203,2020-09-14,Maluku,31,0,93,-62,2465,38,1514,913,46914,1847097,39.37,0
6204,2020-09-14,Jawa Barat,207,3,212,-8,15515,347,8338,6830,35378,45161325,1276.55,1
6205,2020-09-14,Sulawesi Selatan,180,3,63,114,13373,381,10174,2818,46717,9426885,201.78,1
6206,2020-09-14,Sulawesi Tengah,0,0,0,0,271,11,231,29,61841,2955567,47.79,0
6207,2020-09-14,Kalimantan Selatan,141,3,78,60,9422,388,7473,1561,38744,4023049,103.84,1
6208,2020-09-14,Kalimantan Utara,5,0,9,-4,474,3,394,77,75468,648407,8.59,1
6209,2020-09-14,Bengkulu,1,0,0,1,467,30,211,226,19919,1999539,100.38,0
6210,2020-09-14,Sulawesi Utara,16,1,40,-25,4165,162,3208,795,13892,2641884,190.17,0
6211,2020-09-14,Sumatera Barat,118,4,41,73,3505,74,1813,1618,42013,5519245,131.37,0
6212,2020-09-14,Daerah Istimewa Yogyakarta,33,1,23,9,1869,53,1356,460,3133,3631015,1158.9,0
6213,2020-09-14,Nusa Tenggara Barat,22,0,23,-1,2961,173,2342,446,18572,5270247,283.77,1
6214,2020-09-14,Sumatera Utara,94,6,57,31,8559,361,5160,3038,72981,14874889,203.82,0
6215,2020-09-14,Kepulauan Riau,19,0,75,-56,1431,49,843,539,8202,1929400,235.24,0
6216,2020-09-14,Nusa Tenggara Timur,0,0,0,0,237,5,173,59,48718,5411321,111.07,0
6217,2020-09-14,Sumatera Selatan,27,5,101,-79,5078,305,3753,1020,91592,8217551,89.72,0
6218,2020-09-14,Papua Barat,99,4,19,76,1185,24,690,471,102955,1140701,11.08,0
6219,2020-09-14,Riau,136,4,91,41,3937,75,1713,2149,87024,6074100,69.8,0
6220,2020-09-14,Papua,96,0,0,96,4571,58,3409,1104,319036,4340348,13.6,1
6221,2020-09-14,Sulawesi Barat,1,0,1,0,471,7,342,122,16787,1559984,92.93,0
6222,2020-09-14,Aceh,153,5,52,96,2892,95,558,2239,57956,5247257,90.54,0
6223,2020-09-14,Kepulauan Bangka Belitung,0,0,0,0,284,3,240,41,16424,1379767,84.01,0
6224,2020-09-14,Kalimantan Barat,26,0,6,20,780,6,657,117,147307,5422814,36.81,1
6225,2020-09-14,Maluku Utara,5,0,0,5,1940,71,1596,273,31983,1307803,40.89,0
6226,2020-09-14,Jawa Tengah,143,8,239,-104,20936,1468,13945,5523,32801,36364072,1108.64,0
6228,2020-09-14,DKI Jakarta,879,27,1511,-659,55097,1429,42401,11267,664,10846145,16334.31,0
6229,2020-09-14,Lampung,60,1,8,51,615,24,379,212,34624,9095591,262.7,0
6230,2020-09-14,Jawa Timur,358,31,346,-19,38084,3226,32118,2740,47803,40479023,846.78,1
6231,2020-09-14,Kalimantan Timur,123,2,181,-60,6048,243,3777,2028,129067,3552191,27.52,0
6232,2020-09-14,Gorontalo,0,2,48,-50,2314,66,2019,229,11257,1180651,104.88,0
6233,2020-09-14,Bali,86,2,8,76,7306,47,1445,5814,5780,4216171,729.43,0
6234,2020-09-14,Sulawesi Tenggara,22,0,11,11,1890,42,1312,536,38068,2635461,69.23,0
6235,2020-09-14,Jambi,0,0,0,0,321,8,233,80,50058,3493357,69.79,0
6236,2020-09-14,Kalimantan Tengah,0,0,0,0,3002,116,2270,616,153565,2570289,16.74,0
6237,2020-09-14,Banten,57,1,69,-13,3542,163,3106,273,9663,10722374,1109.64,1
6238,2020-09-15,Jawa Tengah,205,12,186,7,21141,1480,14131,5530,32801,36364072,1108.64,1
6239,2020-09-15,Bengkulu,9,0,27,-18,476,30,238,208,19919,1999539,100.38,1
6240,2020-09-15,Kalimantan Timur,51,3,84,-36,6099,246,3861,1992,129067,3552191,27.52,0
6241,2020-09-15,Gorontalo,16,0,39,-23,2330,66,2058,206,11257,1180651,104.88,0
6242,2020-09-15,Sulawesi Barat,4,0,5,-1,475,7,347,121,16787,1559984,92.93,1
6243,2020-09-15,Jawa Barat,449,10,280,159,15964,357,8618,6989,35378,45161325,1276.55,1
6244,2020-09-15,DKI Jakarta,1076,33,982,61,56173,1462,43383,11328,664,10846145,16334.31,1
6245,2020-09-15,Kalimantan Utara,5,0,0,5,479,3,394,82,75468,648407,8.59,1
6246,2020-09-15,Papua Barat,51,0,12,39,1236,24,702,510,102955,1140701,11.08,0
6247,2020-09-15,Sulawesi Utara,6,0,26,-20,4171,162,3234,775,13892,2641884,190.17,0
6248,2020-09-15,Bali,68,1,12,55,7374,48,1457,5869,5780,4216171,729.43,0
6249,2020-09-15,Sumatera Barat,128,5,86,37,3633,79,1899,1655,42013,5519245,131.37,1
6250,2020-09-15,Riau,166,5,76,85,4103,80,1789,2234,87024,6074100,69.8,1
6251,2020-09-15,Kalimantan Barat,4,1,0,3,784,7,657,120,147307,5422814,36.81,0
6252,2020-09-15,Nusa Tenggara Timur,39,0,0,39,276,5,173,98,48718,5411321,111.07,0
6253,2020-09-15,Kalimantan Tengah,57,1,18,38,3059,117,2288,654,153565,2570289,16.74,0
6254,2020-09-15,Lampung,29,0,6,23,644,24,385,235,34624,9095591,262.7,0
6255,2020-09-15,Sumatera Utara,249,6,90,153,8808,367,5250,3191,72981,14874889,203.82,1
6256,2020-09-15,Jawa Timur,371,24,346,1,38455,3250,32464,2741,47803,40479023,846.78,1
6257,2020-09-15,Kepulauan Bangka Belitung,1,0,5,-4,285,3,245,37,16424,1379767,84.01,0
6258,2020-09-15,Daerah Istimewa Yogyakarta,26,0,15,11,1895,53,1371,471,3133,3631015,1158.9,0
6259,2020-09-15,Papua,65,2,20,43,4636,60,3429,1147,319036,4340348,13.6,0
6260,2020-09-15,Sulawesi Tenggara,58,0,16,42,1948,42,1328,578,38068,2635461,69.23,1
6261,2020-09-15,Kalimantan Selatan,77,1,56,20,9499,389,7529,1581,38744,4023049,103.84,0
6262,2020-09-15,Nusa Tenggara Barat,20,1,9,10,2981,174,2351,456,18572,5270247,283.77,0
6263,2020-09-15,Sulawesi Selatan,105,0,0,105,13478,381,10174,2923,46717,9426885,201.78,0
6264,2020-09-15,Sulawesi Tengah,1,0,1,0,272,11,232,29,61841,2955567,47.79,0
6265,2020-09-15,Banten,63,2,46,15,3605,165,3152,288,9663,10722374,1109.64,1
6266,2020-09-15,Kepulauan Riau,8,0,25,-17,1439,49,868,522,8202,1929400,235.24,0
6267,2020-09-15,Maluku Utara,16,1,1,14,1956,72,1597,287,31983,1307803,40.89,1
6268,2020-09-15,Maluku,16,0,13,3,2481,38,1527,916,46914,1847097,39.37,0
6269,2020-09-15,Aceh,140,6,142,-8,3032,101,700,2231,57956,5247257,90.54,0
6270,2020-09-15,Jambi,10,0,0,10,331,8,233,90,50058,3493357,69.79,0
6272,2020-09-15,Sumatera Selatan,40,4,50,-14,5118,309,3803,1006,91592,8217551,89.72,1
6273,2020-09-16,Maluku Utara,10,0,16,-6,1966,72,1613,281,31983,1307803,40.89,0
6274,2020-09-16,Daerah Istimewa Yogyakarta,48,0,50,-2,1943,53,1421,469,3133,3631015,1158.9,1
6275,2020-09-16,Kalimantan Tengah,64,3,120,-59,3123,120,2408,595,153565,2570289,16.74,1
6276,2020-09-16,Bali,49,0,6,43,7423,48,1463,5912,5780,4216171,729.43,0
6277,2020-09-16,Jawa Barat,350,2,285,63,16314,359,8903,7052,35378,45161325,1276.55,0
6278,2020-09-16,Sumatera Barat,116,5,59,52,3749,84,1958,1707,42013,5519245,131.37,0
6280,2020-09-16,Kepulauan Bangka Belitung,11,0,2,9,296,3,247,46,16424,1379767,84.01,1
6281,2020-09-16,Aceh,95,12,390,-307,3127,113,1090,1924,57956,5247257,90.54,0
6282,2020-09-16,Riau,188,4,25,159,4291,84,1814,2393,87024,6074100,69.8,1
6283,2020-09-16,Kalimantan Barat,19,0,11,8,803,7,668,128,147307,5422814,36.81,1
6284,2020-09-16,Sulawesi Utara,11,2,15,-6,4182,164,3249,769,13892,2641884,190.17,1
6285,2020-09-16,Kalimantan Timur,217,5,178,34,6316,251,4039,2026,129067,3552191,27.52,1
6286,2020-09-16,Sulawesi Barat,2,0,2,0,477,7,349,121,16787,1559984,92.93,0
6287,2020-09-16,DKI Jakarta,1294,31,1146,117,57467,1493,44529,11445,664,10846145,16334.31,1
6288,2020-09-16,Sumatera Utara,126,4,66,56,8934,371,5316,3247,72981,14874889,203.82,0
6289,2020-09-16,Banten,138,2,72,64,3743,167,3224,352,9663,10722374,1109.64,1
6290,2020-09-16,Lampung,22,2,22,-2,666,26,407,233,34624,9095591,262.7,0
6291,2020-09-16,Kepulauan Riau,21,0,9,12,1460,49,877,534,8202,1929400,235.24,1
6292,2020-09-16,Papua,126,2,11,113,4762,62,3440,1260,319036,4340348,13.6,1
6293,2020-09-16,Nusa Tenggara Timur,13,0,1,12,289,5,174,110,48718,5411321,111.07,0
6294,2020-09-16,Jawa Tengah,339,14,123,202,21480,1494,14254,5732,32801,36364072,1108.64,1
6295,2020-09-16,Jambi,14,0,8,6,345,8,241,96,50058,3493357,69.79,1
6296,2020-09-16,Papua Barat,42,0,22,20,1278,24,724,530,102955,1140701,11.08,0
6297,2020-09-16,Gorontalo,6,0,23,-17,2336,66,2081,189,11257,1180651,104.88,0
6298,2020-09-16,Sulawesi Tenggara,59,2,9,48,2007,44,1337,626,38068,2635461,69.23,1
6299,2020-09-16,Maluku,19,0,0,19,2500,38,1527,935,46914,1847097,39.37,1
6300,2020-09-16,Bengkulu,4,0,16,-12,480,30,254,196,19919,1999539,100.38,0
6301,2020-09-16,Jawa Timur,358,24,340,-6,38813,3274,32804,2735,47803,40479023,846.78,0
6302,2020-09-16,Sulawesi Tengah,4,0,0,4,276,11,232,33,61841,2955567,47.79,1
6303,2020-09-16,Sumatera Selatan,57,4,42,11,5175,313,3845,1017,91592,8217551,89.72,1
6304,2020-09-16,Sulawesi Selatan,148,3,130,15,13626,384,10304,2938,46717,9426885,201.78,1
6305,2020-09-16,Kalimantan Selatan,11,2,58,-49,9510,391,7587,1532,38744,4023049,103.84,0
6306,2020-09-16,Nusa Tenggara Barat,9,0,13,-4,2990,174,2364,452,18572,5270247,283.77,0
6307,2020-09-16,Kalimantan Utara,2,0,10,-8,481,3,404,74,75468,648407,8.59,0
6308,2020-09-17,Sumatera Selatan,58,3,18,37,5233,316,3863,1054,91592,8217551,89.72,1
6309,2020-09-17,Maluku Utara,6,0,164,-158,1972,72,1777,123,31983,1307803,40.89,0
6310,2020-09-17,Sulawesi Barat,5,0,11,-6,482,7,360,115,16787,1559984,92.93,1
6311,2020-09-17,Aceh,109,12,1,96,3236,125,1091,2020,57956,5247257,90.54,1
6312,2020-09-17,Jambi,6,1,8,-3,351,9,249,93,50058,3493357,69.79,0
6313,2020-09-17,Sulawesi Utara,30,1,21,8,4212,165,3270,777,13892,2641884,190.17,1
6314,2020-09-17,Sulawesi Tengah,2,0,0,2,278,11,232,35,61841,2955567,47.79,0
6315,2020-09-17,Kepulauan Riau,34,0,1,33,1494,49,878,567,8202,1929400,235.24,1
6316,2020-09-17,Bengkulu,30,0,18,12,510,30,272,208,19919,1999539,100.38,1
6317,2020-09-17,Maluku,3,0,0,3,2503,38,1527,938,46914,1847097,39.37,0
6318,2020-09-17,Kalimantan Selatan,36,0,37,-1,9546,391,7624,1531,38744,4023049,103.84,1
6319,2020-09-17,Kepulauan Bangka Belitung,10,0,0,10,306,3,247,56,16424,1379767,84.01,0
6320,2020-09-17,Nusa Tenggara Barat,19,3,20,-4,3009,177,2384,448,18572,5270247,283.77,1
6321,2020-09-17,Jawa Barat,406,7,359,40,16720,366,9262,7092,35378,45161325,1276.55,1
6322,2020-09-17,Banten,121,3,39,79,3864,170,3263,431,9663,10722374,1109.64,0
6324,2020-09-17,Sulawesi Tenggara,35,2,11,22,2042,46,1348,648,38068,2635461,69.23,0
6325,2020-09-17,Papua,73,3,16,54,4835,65,3456,1314,319036,4340348,13.6,0
6326,2020-09-17,Sulawesi Selatan,120,0,13,107,13746,384,10317,3045,46717,9426885,201.78,0
6327,2020-09-17,Daerah Istimewa Yogyakarta,41,0,20,21,1984,53,1441,490,3133,3631015,1158.9,0
6328,2020-09-17,Sumatera Utara,117,8,71,38,9051,379,5387,3285,72981,14874889,203.82,0
6329,2020-09-17,Kalimantan Tengah,0,0,0,0,3123,120,2408,595,153565,2570289,16.74,0
6330,2020-09-17,Sumatera Barat,119,2,36,81,3868,86,1994,1788,42013,5519245,131.37,1
6331,2020-09-17,Nusa Tenggara Timur,13,0,2,11,302,5,176,121,48718,5411321,111.07,1
6332,2020-09-17,Bali,63,2,25,36,7486,50,1488,5948,5780,4216171,729.43,1
6333,2020-09-17,DKI Jakarta,1113,14,748,351,58580,1507,45277,11796,664,10846145,16334.31,0
6334,2020-09-17,Riau,236,8,37,191,4527,92,1851,2584,87024,6074100,69.8,1
6335,2020-09-17,Gorontalo,5,0,11,-6,2341,66,2092,183,11257,1180651,104.88,0
6336,2020-09-17,Kalimantan Barat,22,0,4,18,825,7,672,146,147307,5422814,36.81,1
6337,2020-09-17,Kalimantan Timur,169,5,102,62,6485,256,4141,2088,129067,3552191,27.52,0
6338,2020-09-17,Kalimantan Utara,2,0,8,-6,483,3,412,68,75468,648407,8.59,1
6339,2020-09-17,Papua Barat,55,1,7,47,1333,25,731,577,102955,1140701,11.08,1
6340,2020-09-17,Jawa Timur,323,29,333,-39,39136,3303,33137,2696,47803,40479023,846.78,0
6341,2020-09-17,Lampung,21,1,21,-1,687,27,428,232,34624,9095591,262.7,0
6342,2020-09-17,Jawa Tengah,291,17,229,45,21771,1511,14483,5777,32801,36364072,1108.64,0
6343,2020-09-18,Jawa Tengah,200,9,414,-223,21971,1520,14897,5554,32801,36364072,1108.64,0
6344,2020-09-18,Banten,141,0,66,75,4005,170,3329,506,9663,10722374,1109.64,1
6345,2020-09-18,Maluku Utara,1,0,12,-11,1973,72,1789,112,31983,1307803,40.89,0
6346,2020-09-18,Daerah Istimewa Yogyakarta,53,0,31,22,2037,53,1472,512,3133,3631015,1158.9,1
6347,2020-09-18,Jawa Timur,488,23,538,-73,39624,3326,33675,2623,47803,40479023,846.78,1
6348,2020-09-18,Bali,50,2,12,36,7536,52,1500,5984,5780,4216171,729.43,0
6349,2020-09-18,Sulawesi Tengah,11,0,1,10,289,11,233,45,61841,2955567,47.79,1
6350,2020-09-18,DKI Jakarta,1258,22,1036,200,59838,1529,46313,11996,664,10846145,16334.31,1
6351,2020-09-18,Jambi,7,0,3,4,358,9,252,97,50058,3493357,69.79,1
6352,2020-09-18,Gorontalo,12,2,17,-7,2353,68,2109,176,11257,1180651,104.88,1
6353,2020-09-18,Sulawesi Tenggara,17,0,15,2,2059,46,1363,650,38068,2635461,69.23,0
6354,2020-09-18,Kalimantan Utara,2,0,4,-2,485,3,416,66,75468,648407,8.59,1
6355,2020-09-18,Nusa Tenggara Barat,20,2,11,7,3029,179,2395,455,18572,5270247,283.77,1
6357,2020-09-18,Maluku,7,0,59,-52,2510,38,1586,886,46914,1847097,39.37,1
6358,2020-09-18,Sumatera Selatan,60,4,28,28,5293,320,3891,1082,91592,8217551,89.72,1
6359,2020-09-18,Papua Barat,54,1,122,-69,1387,26,853,508,102955,1140701,11.08,0
6360,2020-09-18,Kalimantan Selatan,25,2,199,-176,9571,393,7823,1355,38744,4023049,103.84,0
6361,2020-09-18,Sulawesi Selatan,176,1,72,103,13922,385,10389,3148,46717,9426885,201.78,1
6362,2020-09-18,Bengkulu,13,0,4,9,523,30,276,217,19919,1999539,100.38,0
6363,2020-09-18,Jawa Barat,486,5,263,218,17206,371,9525,7310,35378,45161325,1276.55,1
6364,2020-09-18,Nusa Tenggara Timur,11,0,4,7,313,5,180,128,48718,5411321,111.07,0
6365,2020-09-18,Kepulauan Bangka Belitung,1,1,3,-3,307,4,250,53,16424,1379767,84.01,0
6366,2020-09-18,Riau,228,3,204,21,4755,95,2055,2605,87024,6074100,69.8,0
6367,2020-09-18,Kalimantan Timur,119,7,166,-54,6604,263,4307,2034,129067,3552191,27.52,0
6368,2020-09-18,Kalimantan Barat,15,0,11,4,840,7,683,150,147307,5422814,36.81,0
6369,2020-09-18,Papua,58,5,67,-14,4893,70,3523,1300,319036,4340348,13.6,0
6370,2020-09-18,Aceh,116,4,160,-48,3352,129,1251,1972,57956,5247257,90.54,1
6371,2020-09-18,Sulawesi Barat,2,0,4,-2,484,7,364,113,16787,1559984,92.93,0
6372,2020-09-18,Kepulauan Riau,88,4,279,-195,1582,53,1157,372,8202,1929400,235.24,1
6373,2020-09-18,Sumatera Utara,125,10,71,44,9176,389,5458,3329,72981,14874889,203.82,1
6374,2020-09-18,Lampung,7,1,2,4,694,28,430,236,34624,9095591,262.7,0
6375,2020-09-18,Sumatera Barat,134,2,63,69,4002,88,2057,1857,42013,5519245,131.37,1
6376,2020-09-18,Kalimantan Tengah,55,2,78,-25,3178,122,2486,570,153565,2570289,16.74,0
6377,2020-09-18,Sulawesi Utara,20,0,25,-5,4232,165,3295,772,13892,2641884,190.17,0
6378,2020-09-19,Jawa Tengah,273,40,388,-155,22244,1560,15285,5399,32801,36364072,1108.64,1
6379,2020-09-19,Papua Barat,48,0,0,48,1435,26,853,556,102955,1140701,11.08,0
6380,2020-09-19,Kalimantan Timur,111,3,88,20,6715,266,4395,2054,129067,3552191,27.52,0
6381,2020-09-19,Kalimantan Selatan,76,2,247,-173,9647,395,8070,1182,38744,4023049,103.84,1
6382,2020-09-19,Sumatera Barat,159,2,130,27,4161,90,2187,1884,42013,5519245,131.37,1
6383,2020-09-19,Jambi,14,0,2,12,372,9,254,109,50058,3493357,69.79,1
6384,2020-09-19,Bengkulu,7,1,1,5,530,31,277,222,19919,1999539,100.38,0
6385,2020-09-19,Kalimantan Barat,21,0,9,12,861,7,692,162,147307,5422814,36.81,1
6386,2020-09-19,Kalimantan Tengah,50,4,30,16,3228,126,2516,586,153565,2570289,16.74,0
6387,2020-09-19,Jawa Timur,351,31,353,-33,39975,3357,34028,2590,47803,40479023,846.78,0
6388,2020-09-19,Sulawesi Tengah,8,1,0,7,297,12,233,52,61841,2955567,47.79,0
6389,2020-09-19,Nusa Tenggara Timur,2,0,1,1,315,5,181,129,48718,5411321,111.07,0
6390,2020-09-19,Aceh,175,0,45,130,3527,129,1296,2102,57956,5247257,90.54,1
6391,2020-09-19,Maluku Utara,19,0,0,19,1992,72,1789,131,31983,1307803,40.89,1
6392,2020-09-19,Sulawesi Barat,1,0,5,-4,485,7,369,109,16787,1559984,92.93,0
6393,2020-09-19,Sulawesi Selatan,177,2,55,120,14099,387,10444,3268,46717,9426885,201.78,1
6394,2020-09-19,Sulawesi Utara,22,2,30,-10,4254,167,3325,762,13892,2641884,190.17,1
6395,2020-09-19,Jawa Barat,498,0,570,-72,17704,371,10095,7238,35378,45161325,1276.55,1
6396,2020-09-19,Kepulauan Bangka Belitung,4,0,13,-9,311,4,263,44,16424,1379767,84.01,1
6397,2020-09-19,Kalimantan Utara,3,0,5,-2,488,3,421,64,75468,648407,8.59,1
6399,2020-09-19,Banten,128,0,76,52,4133,170,3405,558,9663,10722374,1109.64,0
6400,2020-09-19,Lampung,21,1,6,14,715,29,436,250,34624,9095591,262.7,1
6401,2020-09-19,Riau,297,2,75,220,5052,97,2130,2825,87024,6074100,69.8,1
6402,2020-09-19,Papua,203,3,43,157,5096,73,3566,1457,319036,4340348,13.6,1
6403,2020-09-19,Kepulauan Riau,46,1,18,27,1628,54,1175,399,8202,1929400,235.24,0
6404,2020-09-19,DKI Jakarta,988,10,1032,-54,60826,1539,47345,11942,664,10846145,16334.31,0
6405,2020-09-19,Bali,85,0,13,72,7621,52,1513,6056,5780,4216171,729.43,1
6406,2020-09-19,Sumatera Utara,97,5,76,16,9273,394,5534,3345,72981,14874889,203.82,0
6407,2020-09-19,Sumatera Selatan,38,2,35,1,5331,322,3926,1083,91592,8217551,89.72,0
6408,2020-09-19,Sulawesi Tenggara,53,0,7,46,2112,46,1370,696,38068,2635461,69.23,1
6409,2020-09-19,Gorontalo,22,0,12,10,2375,68,2121,186,11257,1180651,104.88,1
6410,2020-09-19,Maluku,41,0,45,-4,2551,38,1631,882,46914,1847097,39.37,1
6411,2020-09-19,Nusa Tenggara Barat,53,3,22,28,3082,182,2417,483,18572,5270247,283.77,1
6412,2020-09-19,Daerah Istimewa Yogyakarta,74,1,20,53,2111,54,1492,565,3133,3631015,1158.9,1
6413,2020-09-20,Jawa Tengah,304,9,296,-1,22548,1569,15581,5398,32801,36364072,1108.64,1
6414,2020-09-20,Papua Barat,60,0,50,10,1495,26,903,566,102955,1140701,11.08,1
6415,2020-09-20,Maluku,15,0,0,15,2566,38,1631,897,46914,1847097,39.37,0
6416,2020-09-20,Banten,179,0,146,33,4312,170,3551,591,9663,10722374,1109.64,1
6417,2020-09-20,Lampung,13,1,0,12,728,30,436,262,34624,9095591,262.7,0
6418,2020-09-20,Kalimantan Utara,1,0,0,1,489,3,421,65,75468,648407,8.59,0
6419,2020-09-20,Kepulauan Riau,12,1,0,11,1640,55,1175,410,8202,1929400,235.24,0
6420,2020-09-20,Sumatera Selatan,71,1,14,56,5402,323,3940,1139,91592,8217551,89.72,1
6421,2020-09-20,Kalimantan Selatan,87,3,59,25,9734,398,8129,1207,38744,4023049,103.84,1
6422,2020-09-20,Aceh,68,4,0,64,3595,133,1296,2166,57956,5247257,90.54,0
6423,2020-09-20,Maluku Utara,0,0,0,0,1992,72,1789,131,31983,1307803,40.89,0
